Data;Label Sentimen;
giliran mau jual susah banget prosesnya, giliran beli gampang. aneh,;Negatif;
customer service ga ada yang angkat telepon, chat juga dibales berhari-hari,;Negatif;
dana udah masuk tapi emas ga nambah-nambah. panik banget waktu itu,;Negatif;
at pasti akan hancur pada saatnya;Negatif;
@eduardoeriawan-i3d,Capek banget nungguinnya. Elu baca in beritanya jedanya kelamaan;Negatif;
@a3-82,wkwkwkwkwkw<br>teman gue untung tak suruh tp 2bln kemarin;Positif;
@ekonugroho-w7q,Saatnya take profit emas digitalðŸ˜‚ðŸ˜‚ðŸ˜‚;Positif;
"@rosidmuh6339,""Kan udah banyak dibilangin, nyimpen emas fisiknya harus keliatan ðŸ˜Š""";Positif;
"@muharrianfadil,""Konsepnya kan sama dengan uang. Kalo ditarik barengan, bangkrut itu bank emasðŸ¤£""";Positif;
@PraktekExcel,Emas khayalan;Negatif;
"@TengkuPangeran,""Segala sesuatu yang berbasis digital adalah semu, investasi semu digital adalah sebuah kebodohanðŸ˜‚...""";Positif;
"@elqedar13,""Emas digital mah cuma tipuan broker, ntar juga duitnya diputerin trus gak balik, beli bitcoin juga samalah, disimpen diserver broker trus dipake dulu buat modal xixixi...""";Negatif;
@joman533,2 kata lucu EMAS DIGITAL ðŸ˜‚;Negatif;
@lilistheresia6174,emas kok digital sihðŸ˜®ðŸ˜®gak masuk akal;Negatif;
@ijulchannel2016,Kalau terjadi perang atau bencana . Gimana mau manfaatin emas digital ðŸ¤£ kocak ch...;Negatif;
"@Df_winstar,""Saya sudah menduga, <br>Rawan ..<br>.mending beli fisik nya secara langsung,, kita memegang haknya lebih..""";Negatif;
@masarifhidayah5720,Tring kemarin pas naik tajam.... Harga jualnya GC naik....  P;Negatif;
@Arikom50,Emas fisik no 1;Positif;
@ammirokonveksi483,Kalau di china aja bisa sebermasalah itu apalagi di sini? <br>Mending beli yg asli ada fisiknya dah;Negatif;
@Rey-lj6fp,Ini juga berlaku untuk uang kalian yg di bank ðŸ˜…<br>Hati hati aja;Positif;
@agungwijaya7940,Ghoror .. haram .. emas digital ðŸ˜‚ emng bisa di download? Begok;Negatif;
"@kudochi2,""Ga cuma emas digital sih. Bank pun begitu. Kalo semua nasabah menarik duit dalam jumlah besar di hari yg sama, bank langsung kolaps. Karena tidak ada duit yg tersisa di brankas. Yg bikin rusak itu 1 nasabah yg punya simpanan melebihi 50% dari total brankas. Satu nasabah itu bisa bikin perusahaan bangkrut kalo tiba2 narik duit sampe habis""";Negatif;
"@edisun_id,""Saya masih setia dengan emas digital. Dipake untuk invest model swing , lumayan sehari bisa dapat 500 . Berita ginian malah bagus buat saya. ðŸ˜‚""";Positif;
"@yadiyasin,""Sangat riskan berinvestasi dalam emas digital. Walau dalam akad yg panjang lebar disebutkan pihak bank punya cadangan emas yg cukup untuk mengcover transaksi emas digital oleh semua para nasabahnya, tapi realita nya mana ada yg tahu.<br>Masih banyak celah yg tidak di awasi ketat oleh OJK di perdagangan emas digital.<br>Indikasi kuat kemungkinan permainan nya adalah kalau kita coba mem-fisik-kan tabungan emas digital kita (kita tarik tabungan emas kita dalam bentuk emas fisik) prosedurnya berbelit2 dan diperlama waktunya dan selisih harga nya juga banyak, nasabah jadi pihak yg dirugikan""";Negatif;
@MarmoBro,Digitalisasi memang mempermudah berbagai hal. Namun bukan berarti kita harus semua serba digital. Nanti makan pun makan digital.;Positif;
@ngadiminsim3244,Belajar dari kasus ini jangan gegabah ikutin bisnis modelnya;Positif;
@ArinprasetyaSatitis,Jual beli emas pakai prinsipÂ tashfiyah yadan bi yadinÂ (serah terima langsung/tunai) ini sangat aman. Tidak seperti beli karung dalam kucing;Positif;
@tomysuharto5247,Seingat Saya dulu Chandra Putra Negara pernah promosi Aplikasi beli emas digital Tamasia...jika udah mencapai gran tertentu bisa dicetak dan ada biaya cetaknya....apa kabar aplikasi Tamasia ..yang mana saya cari info juga bermasalah;Negatif;
"@cosmanx1258,""Ini mengapa saya langsung mengeryitkan dahi saat banyak penawaran emas digital di Indonesia. Dari mana saya tahu apa benar emas cetaknya ada di brankas kantor si pemilik bisnis emas digital tsb? Sangat mudah dia bilang emasnya ada, tapi selama kita tidak lihat secara fisik dia akan sangat mudah membohongi kita.""";Negatif;
@YSAM.,digital mudah dikadalin;Negatif;
@PhantomMiles,Emas digital apa pulak. Kripto anehðŸ˜‚ðŸ˜‚ðŸ˜‚;Negatif;
@GusLucky,Mending bli bakso. Ato jual emas;Negatif;
@udangdarat123,emas tuh ya beli fisik lah;Negatif;
@yudipriyatno7259,Digital itu apa sih...???;Netral;
@EditFotomuGratis,Emas itu dibeli karena fisiknya.. eh kok malah di-digitalkan ... Ibarat kamu lapar pengen kenyang tapi malah beli poster bakso kan kocak... kenyang kagak govlog iya ðŸ˜‚;Negatif;
@CandraMali,Yg bikin harga turun..drastis..Kebanyakan sound musiknya bos ... Jadi hambar<br>.;Negatif;
@JuminahUmih,mending jual mas asli di taiwan lgi mahal ga prlu not ap srt bisa gade lgi ðŸ˜‚;Negatif;
"@DewaAsmara-m4m,""Gak perbankan,GK asuransi,GK investasi setor mudah nycairin sulit keknya sistem yang dirancang elit2 global ini mau punah ...BRICKS harus cepat ambil langkah kerjasama sesama anggota standarisasi nilai tukar mata uang ke emas dan perak fisik""";Negatif;
@AbdurRozaq499,Saya kira sama aja. <br>Beli emas fisik pas lagi mahal2nya  mau dijual sekarang tetap rugi. <br>Kan bisa ditahan / disimpan. <br>Emangnya digital tdk bisa disimpan?;Negatif;
@fendyismanto5280,Hati2 terhadap bank yg nawarken emas digital;Negatif;
@arvandiborjuis8576,Sangat2 rawan emas digital gk jelas tdk ada jaminan 100% dri pemerintah tdk ada wujudnya 100% sama aja dgn crypto tdk ada fisiknya gk jelas;Negatif;
@coffeelatte-i3g,mas digital indonesia menunggu waktu...;Negatif;
@jeffreyrinaldo6685,Emas tu y pegang fisik...msok beli emas pegang angin;Negatif;
@HaysNaiprocs-x6e,Ponzi juga ujung-ujungnya ðŸ˜‚;Negatif;
@HaysNaiprocs-x6e,Emas digital itu emasnya virtual atau gak ada. ðŸ˜Š;Negatif;
"@joutai3,""Emas digital itu haram, karena barangnya tidak ada... Akibatnya jika harga emas sedang naik dan banyak yg menjual, maka si pemilik platform akan rugi besar lalu para investor lain yg ingin menarik uangnya ga bisa... Akibatnya seperti sistem Ponzi, si platform akan mencari dana lain yg di jdkan korban""";Negatif;
"@karmadechen1243,""Buat yg mau investasi emas beli emas UBS 999,9 yg bersertifikat,  ketika dijual potongan tdk besar""";Positif;
@td5734,Dlm islam jg ga blh brli digital gitu. Hrs ada wujudnya. Takutnya kyk gini.;Negatif;
@CjessIca-b3v,Kasih yg lebih membutuhkan ajðŸ™ðŸ»;Positif;
@haerudi7696,Sekarang emas kalah sama batu giokðŸ˜‚;Negatif;
@OMdimas212,Emas digital ini tipu2 .... Klu bisa bentuk fisik aja ... Klu mau cepet beli saham emas atau ETF emas;Negatif;
@antoanto8995,BANYAK YANG SALAH FAHAM TENTANG MAS DIGITAL MAKAN TUH RUNGKAD;Negatif;
@ultramencemen8754,masih mau dengerin MUI dan kyai NU yg bilang emas digital halal? cicil emas halal? apalagi percaya OJK dan Dewan Syariah Nasional?ðŸ˜…;Negatif;
"@partainetizenIndonesia,""Mungkin ini berita buat nekan harga emas, yang sekarang jadi favorit anak muda Inves di emas baik emas fisik atau digital. Tujuan jelas jika emas turun , orang lari gak investasi di emas !""";Negatif;
@ericnovianto4822,tring pegadaianðŸ˜‚;Netral;
@YR55200,Niat mau aman malah rungkad;Negatif;
@tri2896,Xauusd naik turun ga ngotak;Negatif;
"@MyBoBox2026,""Setelah uang terkumpul Bandar gulung tikar, begitulah emas Digital ðŸ˜…""";Negatif;
"@hikmahpurnawan9176,""Sama juga dgn toko emas di indonesia yg jual koko  nakal jual ngandalin surat   toko emas thn 90 an pas krisis ekonomi thn 97 emas dr harga 30 rban naik jadi 70 sampai 200 rban, tokonya tutup, kabur dan baru ketahuan yg di jual emas palsu/kadarnya tidak sesuai di srt, pas kita jual tempat lain gak laku, pengalaman buruk sebelum era digital ,tidak semua penjual cina itu baik? Kuroptor terbesar di indonsia itu cina keturunan,yg hebog thn 90an edi tansil yg kabur buron sampai skrg?""";Negatif;
@budibernama8004,Go blok;Negatif;
@adirohman3477,Lebih baik menimbun amal dan ibadah untuk bekal akhirat dari pada menimbun emas untuk investasi..;Positif;
@llcn5610,Pantesan pada kabur..parah;Negatif;
@triyuni-123,Mendongan emas batang simpan di rumah . Emas naik bebas menjualx;Positif;
"@yusardiansyah619,""Kok bisa ini pst duit dimakan perusahaan, kemungkinan kecil uang habis krn tiap ada yg jual pst juga ada yg beli.""";Positif;
"@Kdeksu,""Sama sekali ngk tertarik sama emas digital, kayak beli kucing dalam karung, mending beli fisiknya langsung""";Negatif;
"@maRvelus01,""Nanti pasti juga kejadian di Indonesia. Memang lebih baik beli emas itu emas fisik, bukan beli di platform atau emas digital. Meski sudah dilabeli logo OJK, BEI, SYARIAH, semuanya tidak ada pengawasan""";Negatif;
@edinatakusumah,blooon.. emas virtualðŸ˜‚ðŸ˜‚ðŸ˜‚;Negatif;
"@Cip3ngp3ng,""Emang dari awal perusahaanya penipu, dana investor di putar, panik ketika terjadi penjualan dan penarikan di saat emas ATH.""";Negatif;
",,,,KARENA SEPERTI ANGIN,TIDAK ADA BENTUK.FISIK,TAK TERLIHAT,DAN TIDAK TAU JUMLAHNYA,,NAMANYA ANGIN..ðŸ˜…ðŸ˜…ðŸ˜…""";Negatif;
@nothing_true,<b>masih mending di Indonesia berarti investasi emas digital yg join sama bank dan diawasi LPS dan OJK meski sekarang OJK lagi bermasalah ðŸ˜‚</b>;Negatif;
@allviewch12,Nah kan...ðŸ˜‚;Negatif;
@Rahmadnoerkayanto,Namanya saja emas digital wujud nya ya digital ðŸ˜‚;Negatif;
"@redikaak9986,""Emas digital yang dibilang syariah di Konoha, 3 bulan tidak ada transaksi minimal sekian Dan sekian akun ditutup, itu emas apa pulsa bisa hangus ðŸ˜‚""";Negatif;
@hamidsofyan7316,Bisnis sistem kafir;Negatif;
"@l3gioncommander,""Kalo urusan Investasi Bodong, ga usah nyari ke China, kita juaranya ðŸ˜‚""";Negatif;
@henzoaika,Byk yg stres dan gila itu;Negatif;
"@DeviPierce,""Korupsi di Cina itu lebih parah ketimbang di Indonesia, disana koruptor yg dihukum mati bukan karena kejahatan korupnya . Tapi karna kalah dalam persaingan politik atau mulai tidak loyal ke Pkc<br> Ingat karna mulai tidak loyal<br>ðŸ˜¢""";Negatif;
@kurirpolman,24 T lenyap tetapi keuntungan sebelumnya ribuan T â€¦.ðŸ˜‚ðŸ˜‚ðŸ˜‚;Negatif;
"@mbboss4,""Sekarang sudah ada AI, harusnya sudah lebih mudah mencari berita lebih detail, coba cari JieWoRui konsepnya sama tidak dengan platform seperti pegadaian? JWR itu platform judi berkedok investasi emas digital""";Negatif;
@timnasupdate6,Itulah pentingnya langsung beli emas fisik;Netral;
"@gundarvarr1024,""Settingan, semua emas diambil CCP""";Negatif;
@ndaruid,Wah aku beli emas di pegadaian tapi nyicil lewat nabung onlineðŸ˜…. Gimana ya nasibnya. Lama gak kubuka.;Positif;
"@Miyalist,""Bit coin la, intinya yg bersifat digital siap siap aja kenaðŸ˜‚ðŸ˜‚""";Netral;
@syaif8125,Inget emas di gital inget pemain forex xau â€¦ kemarin habis di banting hargaya /banyk yg jual serentak.;Negatif;
@terminalkruwed9618,Emas ko digitalðŸ˜‚ sesat ada uang ada barang dong;Negatif;
"@andri-770,""Di indo ada kaya gini, hati2, mas digital""";Negatif;
"@mia0863,""Memilih resiko ribet nyimpan fisik, dripad emas digital, dah brgny gaib, bs kehack lah, yg ngelola pun blm tentu amanah.<br><br>At least kalo kemalingan d rmh, kt dah pernah liat  brgnya. Kalo bgni, sakitnya comboðŸ˜…""";Negatif;
@HAILTHEKing-v7u,Jadi wanti* juga emas digital ini bahaya juga kalo ga cetak fisik;Negatif;
@keonhazam,saya juga invest emas digital di pegadaian. namun stoknya selalu kosong.dimulai 1-2-3 emas gak ada stok. setiap hari saya cek.;Negatif;
@KeyboardArmy-bg9mh,Yg profesor dadakan ngmng ke toka ke toko. Maksudnya gimana ya? Saya cek emas digital sama emas fisik. Nilainya kurang lebih sama ðŸ˜… jd maksudnya gimana ini?;Negatif;
@Randiazuro.89,ðŸ˜‚ðŸ˜‚ðŸ˜‚ jualan angka;Negatif;
@xiaofongchen,agak tulul si emas kok digital wlwk;Negatif;
@demimasadepan97,Emas memang kembali menguat setelah terjun bebas sampe nyentuh angka 4.404 usd<br>Jika tidak salah...... <br><br>Per hari ini sudah bisa tembus ke angka 5.000++ jika bisa bertahan dan tembus angka 5.100usd ..... <br><br>Besar kemungkinan bisa terbang lebih tinggi lagi..... <br><br><br>Jika gagal mengkin akan terjun bebas lagi ke 4.300/-4.100 san kalo terjun kebawah 4.000 usd mungkin agak susah ya guyss.... Semogasalah sihh<br><br><br>Jika mau beli emas buat jangka 1 tahun keatas masi aman sih klo jangka pendek ya jangan beli emasssss<br><br><br>    SARAN KALO BISA SIH<br><br>Beli fisik aja buat jangka panjang;Positif;
@liminmua9148,Emas ghoib;Negatif;
"@nanangsubekti5149,""Kalo antam logam mulia itu termasuk emas digital gak ya, yg brankas""";Negatif;
"@IzanAuriga,""Makanya kalo mau nabung Emas Digital itu di tempat yang jelas, seperti di Pegadaian yang sudah jelas milik BUMN anti Bangkrut jadi aman""";Negatif;
@iocco7687,tring ngeri loh. kmrin pas naik trua turun drastis tiba2 eror. wah ngerilah;Negatif;
"@fazkuruni7439,""<b>JANGAN PERNAH BELI EMAS SECARA DIGITAL, JANGAN SAMA SEKALI...!!</b> <br><i>beli langsung nyata, yg bisa dipegang</i> ðŸ‘½ðŸ‘½ðŸ‘½""";Negatif;
"@Kiri-Rashmika02531,""ngena banget di hati! ðŸ’•ð‡ðˆðŒð€ð‹ð€ð˜ð€ðŸ’ðƒðŸŸ£ bikin mood naik, cocok buat playlist harian!""";Positif;
"@YaniAdjah-zk4vi,""Ysng suka beli emas digital harus waspada yg ada bukan untung malah rugi   beli emas itu yg fisik yang ada bentuknya,yang emas fisik aja bisa nipu apalagi digitalðŸ˜…ðŸ˜…ðŸ˜…""";Negatif;
@Somansh-Mahajabeen608,âœŒï¸HIMALAYA4DâœŒï¸ kayak udah jadi bagian dari hidup sehari-hari.;Positif;
@Riya-Swagata5651,Tipsnya praktis dan berguna! ï¼¨ï¼©ï¼­ï¼¡ï¼¬ï¼¡ï¼¹ï¼¡ï¼”ï¼¤ bikin aku pengen coba sekarang!;Positif;
@sigitwibowo13b63,makan tuh yg ambil di bawah bangkrut yg udah TP pasti enak parti;Negatif;
"@Neelakshi-Udaya81522,""Katanya temen gue, â€œpercaya deh, abis liat âœŒï¸HIMALAYA4DâœŒï¸ hidup gue bedaâ€ â€” beda gimana?""";Negatif;
@Fawiza-Shaheena05448,Musiknya bikin mood naik! ð—›ð—œð— ð—”ð—Ÿð—”ð—¬ð—”ðŸ°ð—— bikin aku pengen nyanyi bareng!;Positif;
"@topredza,""Bahaya cicil emas digital,, uang setoran lancar jaya emas nanti diakhir kalau uda lunas...xiakakakakak ðŸ˜‚ðŸ˜‚<br>Mending beli emas fisik dah ðŸ˜‰""";Negatif;
@oktass6548,Untung tidak tertarik emas digital takutnya rentan penipuan;Negatif;
"@tuanlima6378,""Dah model emas digital indonesia jg gk akan beda jauh, jadi segra amankan emas anda""";Negatif;
@Kuliner-Kab-Kota-tz1bo,Emas digital ... Ada ada saja;Netral;
 membeli emas digital tanpa wujud fisik haram hukumnya. Silakan kawan kawan tinjau kajian Fiqihnya;Negatif;
@aniskurniawan6221,Dari zaman dulu tetap emas fisik paling terbaik;Negatif;
"@terrapretabiochar,""Dalam islam beli emas harus tanga ke tangan, bukan online ataupun digital .. ini lah akibatnya klo nyalahin aturanðŸ˜‚""";Negatif;
"@frod2219,""Emas abal2, gmn kabar pegadaian, antam dll""";Negatif;
@sahabathewan-p6o,Emas digital sama kripto sama aja persis;Netral;
"@rizalulhaq2317,""Bahaya banget,, apalagi klo perusahaan memiliki niat tertentu untuk keuntungan sendiri dengan memperbanyak jumlahnya tanpa ada regulasi yang jelas""";Negatif;
"@UdHikmah,""aset dlm bentuk digital,ketika internet dan listrik mati 7 hari,bayangkan""";Negatif;
"@awan_indonesia-i3n,""Emas digital mudah beli mudah cair,  kalau cetak indent.""";Positif;
"@Adas-c5r,""Masalah harta gampang , tapi masalah dgn nyawa tidak bisa di tukar sama harta gitu kira kira min.""";Negatif;
@sigitkanigoro7487,Nahhh..kaann..aku bilang apa...sudahlah kalo mau beli emas yaa kayak orang orang biasa ajaa...langsung datang ke toko emas..milih di etalase buanyak...mau emas yg berapa karat semua ada di toko toko emas..kita langsung bisa lihat barang nya langsung....;Negatif;
@tumentube,ðŸ˜‚ðŸ˜‚ emas nyata aja kadang ilang.. apa lagi emas digital kayak nanam duit dalam mimpi...;Negatif;
"@benibeni7457,""Ngapain. Digital.    Pisik aman. Dan. Nyaman , bisa. Di pegang""";Negatif;
@intago7688,Ini gara2 perusahaan krn duitnya ditahan tidak segera dibelikan emas asli. Sehingga pas orang mau ambil uangnya sesuai harga emas sekarang duitnya sudah g ada. Intinya perusahaan ini menipu;Positif;
@Childrenfunny2345,Jadi Ragu nih mau coba2 ðŸ˜®ðŸ˜®ðŸ˜®ðŸ˜¢ðŸ˜¢ðŸ˜¢;Negatif;
"@feli75,""kenapa itu sulit untuk terjadi di Indonesia ?<br>1. Indonesia penduduk 1/5 cina<br>2. Indonesia yang tahu investasi cuma 1/11 populasi<br>3. Indonesia yang invest emas digital sedikit<br>4. invest emas digital itu ada beberapa platform, <br><br>jadi jangan terlalu kawatir, saya prefer yang punya BUMN contoh pegadaian tring<br><br>Kenapa saya ngomong gitu? Pemerintah itu misal ada yg dirugikan pasti malu, dan akan segera ganti rugi.<br><br>Beda Ama swasta, sekuritas swasta anyongaseo contohnya nasabah rugi , minta ganti rugi malah akan dilaporkan ðŸ˜‚ðŸ˜‚ðŸ˜‚""";Positif;
@AriyaWibawa-ns5cj,Waduh;Negatif;
@rion_alberion,yes dikibulin emas digital;Negatif;
@SmgSmg-z4b2s,Kapok;Negatif;
udah 2 tahun nabung emas digital di Pegadaian, ga pernah ada masalah. recommended buat yang mau mulai investasi,;Positif;
harga belinya transparan, ga ada biaya tersembunyi yang tiba-tiba muncul,;Positif;
gampang banget dijual lagi kalau butuh duit mendadak, cair dalam hitungan jam,;Positif;
udah rekomendasiin ke 5 teman, semuanya bilang puas. emang beneran bagus,;Positif;
udah 3 bulan nyoba tapi spread-nya mahal banget, tiap beli langsung rugi duluan,;Negatif;
aplikasinya sering force close pas lagi mau transaksi. nyebelin banget,;Negatif;
harga buyback-nya jauh banget dari harga beli, selisihnya bikin nangis,;Negatif;
udah 3 kali cetak ke fisik, pengirimannya selalu tepat waktu dan kemasannya aman,;Positif;
fitur nabung otomatis tiap tanggal gajian itu yang bikin gue disiplin. bagus banget inovasinya,;Positif;
